admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id
Ituri,Irumu,Kasenyi,2797,1.39,30.44,"viande, poisson et œufs",poisson salé,301
Ituri,Irumu,Kasenyi,2797,1.39,30.44,"viande, poisson et œufs",poisson fumé,300
Ituri,Irumu,Kasenyi,2797,1.39,30.44,"viande, poisson et œufs",viande de bœuf,141
Ituri,Irumu,Kasenyi,2797,1.39,30.44,"viande, poisson et œufs","viande de chèvre, avec os",236
Ituri,Irumu,Kasenyi,2797,1.39,30.44,"viande, poisson et œufs",viande de porc,140
Ituri,Irumu,Kasenyi,2797,1.39,30.44,aliments divers,sel,185
Ituri,Irumu,Kasenyi,2797,1.39,30.44,aliments divers,sucre,97
Ituri,Irumu,Kasenyi,2797,1.39,30.44,non alimentaire,taux de change,305
Ituri,Irumu,Kasenyi,2797,1.39,30.44,non alimentaire,carburant (essence),285
Ituri,Irumu,Kasenyi,2797,1.39,30.44,non alimentaire,transport en commun (moto),692
Ituri,Irumu,Kasenyi,2797,1.39,30.44,huiles et matières grasses,huile de palme,62
Ituri,Irumu,Kasenyi,2797,1.39,30.44,huiles et matières grasses,huile végétale,96
Ituri,Irumu,Kasenyi,2797,1.39,30.44,légumineuses et noix,haricots,50
Ituri,Irumu,Kasenyi,2797,1.39,30.44,légumineuses et noix,arachides décortiquées,119
Ituri,Irumu,Kasenyi,2797,1.39,30.44,légumes et fruits,plantains,147
Ituri,Irumu,Tchomia,2796,1.45,30.46,céréales et tubercules,manioc (cossettes),302
Ituri,Irumu,Tchomia,2796,1.45,30.46,céréales et tubercules,farine de manioc,74
Ituri,Irumu,Tchomia,2796,1.45,30.46,céréales et tubercules,maïs,51
Ituri,Irumu,Tchomia,2796,1.45,30.46,céréales et tubercules,semoule de maïs,54
Ituri,Irumu,Tchomia,2796,1.45,30.46,céréales et tubercules,semoule de maïs importée,574
Ituri,Irumu,Tchomia,2796,1.45,30.46,céréales et tubercules,pommes de terre,83
Ituri,Irumu,Tchomia,2796,1.45,30.46,céréales et tubercules,riz importé,64
Ituri,Irumu,Tchomia,2796,1.45,30.46,céréales et tubercules,riz local,71
Ituri,Irumu,Tchomia,2796,1.45,30.46,céréales et tubercules,patates douces,87
Ituri,Irumu,Tchomia,2796,1.45,30.46,céréales et tubercules,farine de blé,58
Ituri,Irumu,Tchomia,2796,1.45,30.46,"viande, poisson et œufs",poisson frais,401
Ituri,Irumu,Tchomia,2796,1.45,30.46,"viande, poisson et œufs",poisson salé,301
Ituri,Irumu,Tchomia,2796,1.45,30.46,"viande, poisson et œufs",poisson fumé,300
Ituri,Irumu,Tchomia,2796,1.45,30.46,"viande, poisson et œufs",viande de bœuf,141
Ituri,Irumu,Tchomia,2796,1.45,30.46,"viande, poisson et œufs","viande de chèvre, avec os",236
Ituri,Irumu,Tchomia,2796,1.45,30.46,"viande, poisson et œufs",viande de porc,140
Ituri,Irumu,Tchomia,2796,1.45,30.46,aliments divers,sel,185
Ituri,Irumu,Tchomia,2796,1.45,30.46,aliments divers,sucre,97
Ituri,Irumu,Tchomia,2796,1.45,30.46,non alimentaire,taux de change,305
Ituri,Irumu,Tchomia,2796,1.45,30.46,non alimentaire,carburant (essence),285
Ituri,Irumu,Tchomia,2796,1.45,30.46,non alimentaire,transport en commun (moto),692
Ituri,Irumu,Tchomia,2796,1.45,30.46,huiles et matières grasses,huile de palme,62
Ituri,Irumu,Tchomia,2796,1.45,30.46,huiles et matières grasses,huile végétale,96
Ituri,Irumu,Tchomia,2796,1.45,30.46,légumineuses et noix,haricots,50
Ituri,Irumu,Tchomia,2796,1.45,30.46,légumineuses et noix,arachides décortiquées,119
Ituri,Irumu,Tchomia,2796,1.45,30.46,légumes et fruits,plantains,147
Ituri,Mambasa,Komanda,2795,1.22,29.45,céréales et tubercules,manioc (cossettes),302
Ituri,Mambasa,Komanda,2795,1.22,29.45,céréales et tubercules,farine de manioc,74
Ituri,Mambasa,Komanda,2795,1.22,29.45,céréales et tubercules,maïs,51
Ituri,Mambasa,Komanda,2795,1.22,29.45,céréales et tubercules,semoule de maïs,54
Ituri,Mambasa,Komanda,2795,1.22,29.45,céréales et tubercules,pommes de terre,83
Ituri,Mambasa,Komanda,2795,1.22,29.45,céréales et tubercules,riz importé,64
Ituri,Mambasa,Komanda,2795,1.22,29.45,céréales et tubercules,riz local,71
Ituri,Mambasa,Komanda,2795,1.22,29.45,céréales et tubercules,patates douces,87
Ituri,Mambasa,Komanda,2795,1.22,29.45,céréales et tubercules,farine de blé,58
Ituri,Mambasa,Komanda,2795,1.22,29.45,"viande, poisson et œufs",poisson frais,401
Ituri,Mambasa,Komanda,2795,1.22,29.45,"viande, poisson et œufs",poisson salé,301
Ituri,Mambasa,Komanda,2795,1.22,29.45,"viande, poisson et œufs",poisson fumé,300
Ituri,Mambasa,Komanda,2795,1.22,29.45,"viande, poisson et œufs",viande de bœuf,141
Ituri,Mambasa,Komanda,2795,1.22,29.45,"viande, poisson et œufs","viande de chèvre, avec os",236
Ituri,Mambasa,Komanda,2795,1.22,29.45,"viande, poisson et œufs",viande de porc,140
Ituri,Mambasa,Komanda,2795,1.22,29.45,aliments divers,sel,185
Ituri,Mambasa,Komanda,2795,1.22,29.45,aliments divers,sucre,97
Ituri,Mambasa,Komanda,2795,1.22,29.45,non alimentaire,taux de change,305
Ituri,Mambasa,Komanda,2795,1.22,29.45,non alimentaire,carburant (essence),285
Ituri,Mambasa,Komanda,2795,1.22,29.45,non alimentaire,transport en commun (moto),692
Ituri,Mambasa,Komanda,2795,1.22,29.45,huiles et matières grasses,huile de palme,62
Ituri,Mambasa,Komanda,2795,1.22,29.45,huiles et matières grasses,huile végétale,96
Ituri,Mambasa,Komanda,2795,1.22,29.45,légumineuses et noix,haricots,50
Ituri,Mambasa,Komanda,2795,1.22,29.45,légumineuses et noix,arachides décortiquées,119
Ituri,Mambasa,Komanda,2795,1.22,29.45,légumes et fruits,plantains,147
Ituri,Mambasa,Mambasa,2793,1.22,29.45,céréales et tubercules,manioc (cossettes),302
Ituri,Mambasa,Mambasa,2793,1.22,29.45,céréales et tubercules,semoule de maïs importée,574
Ituri,Mambasa,Mambasa,2793,1.22,29.45,céréales et tubercules,pommes de terre,83
Ituri,Mambasa,Mambasa,2793,1.22,29.45,céréales et tubercules,patates douces,87
Ituri,Mambasa,Mambasa,2793,1.22,29.45,céréales et tubercules,farine de blé,58
Ituri,Mambasa,Mambasa,2793,1.22,29.45,"viande, poisson et œufs",poisson frais,401
Ituri,Mambasa,Mambasa,2793,1.22,29.45,"viande, poisson et œufs",poisson salé,301
Ituri,Mambasa,Mambasa,2793,1.22,29.45,"viande, poisson et œufs","viande de chèvre, avec os",236
Ituri,Mambasa,Mambasa,2793,1.22,29.45,"viande, poisson et œufs",viande de porc,140
Ituri,Mambasa,Mambasa,2793,1.22,29.45,non alimentaire,taux de change,305
Ituri,Mambasa,Mambasa,2793,1.22,29.45,non alimentaire,carburant (essence),285
Ituri,Mambasa,Mambasa,2793,1.22,29.45,non alimentaire,transport en commun (moto),692
Ituri,Mambasa,Mambasa,2793,1.22,29.45,légumineuses et noix,arachides décortiquées,119
Ituri,Mambasa,Mambasa,2793,1.22,29.45,légumes et fruits,plantains,147
Kasai,Kamonia,Kamako,2417,-7.24,20.89,non alimentaire,transport en commun (moto),692
Kasai,Kamonia,Kamalenga,2267,-6.46,20.79,non alimentaire,transport en commun (bus),693
Kasai,Kamonia,Kamalenga,2267,-6.46,20.79,non alimentaire,transport en commun (moto),692
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,céréales et tubercules,manioc (cossettes),302
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,céréales et tubercules,farine de manioc,74
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,céréales et tubercules,maïs,51
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,céréales et tubercules,semoule de maïs,54
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,céréales et tubercules,riz importé,64
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,céréales et tubercules,riz local,71
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,céréales et tubercules,farine de blé,58
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,"viande, poisson et œufs",poisson frais,401
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,"viande, poisson et œufs",poisson salé,301
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,"viande, poisson et œufs",poisson fumé,300
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,"viande, poisson et œufs",viande de bœuf,141
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,"viande, poisson et œufs","viande de chèvre, avec os",236
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,"viande, poisson et œufs",viande de porc,140
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,aliments divers,sel,185
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,aliments divers,sucre,97
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,non alimentaire,carburant (essence),285
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,non alimentaire,transport en commun (moto),692
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,huiles et matières grasses,huile de palme,62
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,huiles et matières grasses,huile végétale,96
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,légumineuses et noix,haricots,50
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,légumineuses et noix,arachides décortiquées,119
Kasai,Kamonia,Kamonia,3215,-6.88,20.92,légumes et fruits,plantains,147
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,céréales et tubercules,manioc (cossettes),302
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,céréales et tubercules,farine de manioc,74
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,céréales et tubercules,maïs,51
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,céréales et tubercules,semoule de maïs,54
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,céréales et tubercules,riz importé,64
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,céréales et tubercules,riz local,71
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,céréales et tubercules,farine de blé,58
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,"viande, poisson et œufs",poisson frais,401
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,"viande, poisson et œufs",poisson salé,301
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,"viande, poisson et œufs",poisson fumé,300
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,"viande, poisson et œufs","viande de chèvre, avec os",236
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,"viande, poisson et œufs",viande de porc,140
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,aliments divers,sel,185
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,aliments divers,sucre,97
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,non alimentaire,carburant (essence),285
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,non alimentaire,transport en commun (moto),692
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,huiles et matières grasses,huile de palme,62
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,huiles et matières grasses,huile végétale,96
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,légumineuses et noix,haricots,50
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,légumineuses et noix,arachides décortiquées,119
Kasai,Kamonia,Kamwesha,2266,-6.22,21.42,légumes et fruits,plantains,147
Kasai,Kamonia,Mutena,2420,-6.46,20.79,"viande, poisson et œufs",viande de bœuf,141
Kasai,Kamonia,Mutena,2420,-6.46,20.79,non alimentaire,transport en commun (moto),692
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,céréales et tubercules,manioc (cossettes),302
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,céréales et tubercules,farine de manioc,74
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,céréales et tubercules,maïs,51
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,céréales et tubercules,semoule de maïs,54
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,céréales et tubercules,riz importé,64
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,céréales et tubercules,riz local,71
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,céréales et tubercules,patates douces,87
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,céréales et tubercules,farine de blé,58
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,"viande, poisson et œufs",poisson frais,401
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,"viande, poisson et œufs",poisson salé,301
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,"viande, poisson et œufs",poisson fumé,300
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,"viande, poisson et œufs",viande de bœuf,141
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,"viande, poisson et œufs","viande de chèvre, avec os",236
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,"viande, poisson et œufs",viande de porc,140
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,aliments divers,sel,185
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,aliments divers,sucre,97
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,non alimentaire,carburant (essence),285
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,non alimentaire,transport en commun (moto),692
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,huiles et matières grasses,huile de palme,62
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,huiles et matières grasses,huile végétale,96
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,légumineuses et noix,haricots,50
Kasai,Luebo,Ndjoko Punda,3040,-5.45,21.0,légumineuses et noix,arachides décortiquées,119
Kasai,Luebo city,Luebo,3216,-5.35,21.42,céréales et tubercules,manioc (cossettes),302
Kasai,Luebo city,Luebo,3216,-5.35,21.42,céréales et tubercules,farine de manioc,74
Kasai,Luebo city,Luebo,3216,-5.35,21.42,céréales et tubercules,maïs,51
Kasai,Luebo city,Luebo,3216,-5.35,21.42,céréales et tubercules,semoule de maïs,54
Kasai,Luebo city,Luebo,3216,-5.35,21.42,céréales et tubercules,riz importé,64
Kasai,Luebo city,Luebo,3216,-5.35,21.42,céréales et tubercules,riz local,71
Kasai,Luebo city,Luebo,3216,-5.35,21.42,céréales et tubercules,farine de blé,58
Kasai,Luebo city,Luebo,3216,-5.35,21.42,"viande, poisson et œufs",poisson frais,401
Kasai,Luebo city,Luebo,3216,-5.35,21.42,"viande, poisson et œufs",poisson salé,301
Kasai,Luebo city,Luebo,3216,-5.35,21.42,"viande, poisson et œufs",poisson fumé,300
Kasai,Luebo city,Luebo,3216,-5.35,21.42,"viande, poisson et œufs",viande de bœuf,141
Kasai,Luebo city,Luebo,3216,-5.35,21.42,"viande, poisson et œufs","viande de chèvre, avec os",236
Kasai,Luebo city,Luebo,3216,-5.35,21.42,"viande, poisson et œufs",viande de porc,140
Kasai,Luebo city,Luebo,3216,-5.35,21.42,aliments divers,sel,185
Kasai,Luebo city,Luebo,3216,-5.35,21.42,aliments divers,sucre,97
Kasai,Luebo city,Luebo,3216,-5.35,21.42,non alimentaire,carburant (essence),285
Kasai,Luebo city,Luebo,3216,-5.35,21.42,non alimentaire,transport en commun (moto),692
Kasai,Luebo city,Luebo,3216,-5.35,21.42,huiles et matières grasses,huile de palme,62
Kasai,Luebo city,Luebo,3216,-5.35,21.42,huiles et matières grasses,huile végétale,96
Kasai,Luebo city,Luebo,3216,-5.35,21.42,légumineuses et noix,haricots,50
Kasai,Luebo city,Luebo,3216,-5.35,21.42,légumineuses et noix,arachides décortiquées,119
Kasai,Luebo city,Luebo,3216,-5.35,21.42,légumes et fruits,plantains,147
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,céréales et tubercules,manioc (cossettes),302
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,céréales et tubercules,maïs,51
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,céréales et tubercules,semoule de maïs,54
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,céréales et tubercules,riz local,71
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,"viande, poisson et œufs",poisson frais,401
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,"viande, poisson et œufs",viande de bœuf,141
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,"viande, poisson et œufs",viande de porc,140
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,aliments divers,sel,185
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,aliments divers,sucre,97
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,huiles et matières grasses,huile de palme,62
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,huiles et matières grasses,huile végétale,96
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,légumineuses et noix,haricots,50
Kasai-Central,Dibaya,Bunkonde Centre,3217,-6.31,22.52,légumineuses et noix,arachides décortiquées,119
Kasai-Central,Dimbelenge,Kajiba,2277,-5.69,22.99,céréales et tubercules,semoule de maïs,54
Kasai-Central,Dimbelenge,Kajiba,2277,-5.69,22.99,"viande, poisson et œufs",poisson frais,401
Kasai-Central,Dimbelenge,Kajiba,2277,-5.69,22.99,"viande, poisson et œufs",viande de bœuf,141
Kasai-Central,Dimbelenge,Kajiba,2277,-5.69,22.99,"viande, poisson et œufs",viande de porc,140
Kasai-Central,Dimbelenge,Mashala,2276,-5.14,22.91,céréales et tubercules,farine de manioc,74
Kasai-Central,Dimbelenge,Mashala,2276,-5.14,22.91,céréales et tubercules,semoule de maïs,54
Kasai-Central,Dimbelenge,Mashala,2276,-5.14,22.91,"viande, poisson et œufs",viande de bœuf,141
Kasai-Central,Dimbelenge,Mwetshi,2275,-4.73,22.64,céréales et tubercules,farine de manioc,74
Kasai-Central,Dimbelenge,Mwetshi,2275,-4.73,22.64,céréales et tubercules,semoule de maïs,54
Kasai-Central,Dimbelenge,Mwetshi,2275,-4.73,22.64,"viande, poisson et œufs",poisson frais,401
Kasai-Central,Dimbelenge,Mwetshi,2275,-4.73,22.64,"viande, poisson et œufs",viande de bœuf,141
Kasai-Central,Dimbelenge,Mwetshi,2275,-4.73,22.64,"viande, poisson et œufs",viande de porc,140
Kasai-Central,Dimbelenge,Tshibamba,2314,-4.91,22.51,céréales et tubercules,semoule de maïs,54
Kasai-Central,Dimbelenge,Tshibamba,2314,-4.91,22.51,"viande, poisson et œufs",viande de bœuf,141
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,céréales et tubercules,manioc (cossettes),302
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,céréales et tubercules,farine de manioc,74
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,céréales et tubercules,maïs,51
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,céréales et tubercules,semoule de maïs,54
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,céréales et tubercules,riz local,71
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,"viande, poisson et œufs",poisson frais,401
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,"viande, poisson et œufs",viande de bœuf,141
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,"viande, poisson et œufs",viande de porc,140
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,aliments divers,sel,185
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,aliments divers,sucre,97
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,huiles et matières grasses,huile de palme,62
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,légumineuses et noix,haricots,50
Kasai-Central,Kazumba,Tshikele,3218,-6.18,22.42,légumineuses et noix,arachides décortiquées,119
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,céréales et tubercules,manioc (cossettes),302
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,céréales et tubercules,farine de manioc,74
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,céréales et tubercules,maïs,51
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,céréales et tubercules,semoule de maïs,54
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,céréales et tubercules,riz local,71
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,"viande, poisson et œufs",poisson frais,401
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,"viande, poisson et œufs",viande de bœuf,141
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,"viande, poisson et œufs",viande de porc,140
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,aliments divers,sel,185
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,aliments divers,sucre,97
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,huiles et matières grasses,huile de palme,62
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,huiles et matières grasses,huile végétale,96
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,légumineuses et noix,haricots,50
Kasai-Central,Luiza,Luiza Centre,3219,-7.2,22.4,légumineuses et noix,arachides décortiquées,119
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,céréales et tubercules,manioc (cossettes),302
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,céréales et tubercules,farine de manioc,74
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,céréales et tubercules,semoule de maïs,54
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,céréales et tubercules,semoule de maïs importée,574
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,céréales et tubercules,pommes de terre,83
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,céréales et tubercules,riz importé,64
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,céréales et tubercules,riz local,71
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,céréales et tubercules,patates douces,87
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,céréales et tubercules,farine de blé,58
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,"viande, poisson et œufs",poisson frais,401
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,"viande, poisson et œufs",poisson salé,301
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,"viande, poisson et œufs",poisson fumé,300
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,"viande, poisson et œufs",viande de bœuf,141
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,"viande, poisson et œufs","viande de chèvre, avec os",236
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,"viande, poisson et œufs",viande de porc,140
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,aliments divers,sel,185
Lualaba,Mutshatsha,Dungu,1610,-11.08,24.51,aliments divers,sucre,97
